name,TIN,country_iso_code
RENGO CO LTD,1120001036880,JP
"RESONA HOLDINGS, INC",5010601039654,JP
RESONAC HOLDINGS CORPORATION,9010401014548,JP
RICOH CO LTD,2010801012579,JP
RIVA FORNI ELETTRICI S.P.A.,07969220966,IT
RIVER ISLAND HOLDINGS LIMITED,09337472,GB
ROBERT WALTERS PLC,03956083,GB
RYANAIR HOLDINGS PLC,249885,IE
SAIPEM SPA,00825790157,IT
SALINI COSTRUTTORI S.P.A.,00436420582,IT
SALINI SIMONPIETRO E C. - SOCIETA IN ACCOMANDITA PER AZIONI,04848501005,IT
SAMSUNG C&T CORPORATION,1101110015762,KR
"SAMSUNG ELECTRO-MECHANICS CO.,LTD.",1301110001626,KR
"SAMSUNG ELECTRONICS CO.,LTD.",1301110006246,KR
"SAMSUNG ENGINEERING CO.,LTD.",1101110240509,KR
"SAMSUNG FIRE & MARINE INSURANCE CO., LTD.",1101110005078,KR
"SAMSUNG SDI CO.,LTD.",1101110394174,KR
"SAMSUNG SDS CO.,LTD.",1101110398556,KR
SAMWORTH BROTHERS (HOLDINGS) LIMITED,00409738,GB
SANASTERA S.P.A.,02755811201,IT
SANOMA OYJ,15243611,FI
SARAS S.P.A.,00136440922,IT
"SBI HOLDINGS, INC",6010401045208,JP
SCOTIA GAS NETWORKS LIMITED,04958135,GB
SEAGATE TECHNOLOGY HOLDINGS PLC,606203,IE
SEAH HOLDINGS CORPORATION,1101112276809,KR
SECOM CO LTD,6011001035920,JP
SEIKO EPSON CORPORATION,4011101010841,JP
SEKISUI CHEMICAL CO LTD,1120001059650,JP
SEKISUI HOUSE LIMITED,8120001059652,JP
SENIOR PLC,00282772,GB
SENKO GROUP HOLDINGS CO LTD,7120001059653,JP
SEOUL OLYMPIC SPORTS PROMOTION FOUNDATION,1101110005311,KR
SEVEN & I HOLDINGS CO LTD,1010001095203,JP
SHARP CORPORATION,6120001005484,JP
SHEL HOLDINGS EUROPE LIMITED,07826605,GB
SHEPHERD BUILDING GROUP LIMITED,00653663,GB
"SHIKOKU ELECTRIC POWER COMPANY, INCORPORATED",9470001001933,JP
SHIMIZU CORPORATION,1010401013565,JP
SHIN-ETSU CHEMICAL COMPANY LIMITED,5010001008680,JP
SHINHAN FINANCIAL GROUP,1101112322438,KR
SHINSEGAE LNC.,1101110028848,KR
SHISEIDO COMPANY LIMITED,1010001034813,JP
SHOUCHENG HOLDINGS LIMITED,30358FH,HK
SINGAMAS CONTAINER HOLDINGS LIMITED,30078FH,HK
"SK DISCOVERY CO.,LTD.",1301110005727,KR
"SK ECOPLANT CO., LTD",1101110038805,KR
SK HYNIX INC.,1344110001387,KR
SK INC.,1101110769583,KR
"SK INNOVATION CO., LTD.",1101113710385,KR
"SK NETWORKS CO.,LTD.",1301110005199,KR
"SK TELECOM CO.,LTD.",1101110371346,KR
SMC CORPORATION,3010001097635,JP
SMITHS NEWS PLC,05195191,GB
SMURFIT KAPPA GROUP PLC,433527,IE
SOCIETA REALE MUTUA DI ASSICURAZIONI,00875360018,IT
SOCIETE COOPERATIVE AGRICOLE NATUP,775701097,FR
SOCIETE COOPERATIVE AGRICOLE UNEAL,385110234,FR
SOCIETE D'INVESTISSEMENT TOURISTIQUE ET IMMOBILIER - S I T I,325952182,FR
SOCIETE D'INVESTISSEMENTS PARTICIPATIONS,429870603,FR
SOFTBANK GROUP CORP,1010401056795,JP
SOJITZ CORPORATION,5010401049977,JP
SOLOCAL GROUP,552028425,FR
SOMPO HOLDINGS INC.,9011101055980,JP
SONY GROUP CORPORATION,5010401067252,JP
SPECTRIS PLC,02025003,GB
SPIRE HEALTHCARE GROUP PLC,09084066,GB
STAFFLINE GROUP PLC,05268636,GB
STAGECOACH GROUP LIMITED,SC100764,GB
STERIS PLC,595593,IE
STOCKMANN OYJ ABP,01141622,FI
SUBARU CORPORATION,5011101019196,JP
SUBSEA 7 SA,LB43172,LU
SUEZ RECYCLING AND RECOVERY HOLDINGS UK LTD,03475737,GB
SUMITOMO CHEMICAL COMPANY LIMITED,2010001071327,JP
SUMITOMO CORPORATION,1010001008692,JP
"SUMITOMO ELECTRIC INDUSTRIES, LTD.",5120001077450,JP
SUMITOMO FORESTRY CO LTD,4010001090011,JP
SUMITOMO HEAVY INDUSTRIES LTD,9010701005032,JP
SUMITOMO LIFE INSURANCE CO.,5120005007271,JP
SUMITOMO METAL MINING CO LTD,9010401015273,JP
SUMITOMO MITSUI FINANCE & LEASING COMPANY LIMITED,5010401072079,JP
"SUMITOMO MITSUI FINANCIAL GROUP, INC",2010001081053,JP
"SUMITOMO MITSUI TRUST HOLDINGS, INC",9010001139555,JP
"SUMITOMO REALTY & DEVELOPMENT CO.,LTD.",8011101010739,JP
SUMITOMO RUBBER INDUSTRIES LTD,6140001008691,JP
SUNDRUG CO LTD,1012401000634,JP
SUNTORY HOLDINGS LIMITED,3120001136159,JP
SUZUKEN CO LTD,1180001017009,JP
SUZUKI MOTOR CORPORATION,8080401002431,JP
T&D HOLDINGS INC.,2010401063502,JP
TAIHEIYO CEMENT CORPORATION,4010401082995,JP
TAISEI CORPORATION,4011101011880,JP
TAKEDA PHARMACEUTICAL COMPANY LIMITED,2120001077461,JP
TAKENAKA CORPORATION,3120001077469,JP
TALKTALK TELECOM GROUP LIMITED,07105891,GB
"TANAKA HOLDINGS CO.,LTD.",6010001049328,JP
TDK CORPORATION,7010001034849,JP
TEIJIN LIMITED,8120001077489,JP
TELECOM ITALIA S.P.A,00488410010,IT
TERUMO CORPORATION,3011001015116,JP
"THE CHUGOKU ELECTRIC POWER COMPANY, INCORPORATED",4240001006753,JP
THE KANSAI ELECTRIC POWER COMPANY INCORPORATED,3120001059632,JP
THE LINK REAL ESTATE INVESTMENT TRUST,30994FH,HK
THE NORINCHUKIN BANK,2010005004002,JP
THE ROYAL LONDON MUTUAL INSURANCE SOCIETY LTD,00099064,GB
THE YOKOHAMA RUBBER COMPANY LIMITED,4010401030574,JP
"TOHO GAS CO., LTD.",2180001022387,JP
TOHO HOLDINGS CO LTD,4010901008153,JP
TOHOKU ELECTRIC POWER COMPANY INCORPORATED,4370001011311,JP
TOKIO MARINE HOLDINGS INC.,7010001078061,JP
TOKYO CENTURY CORPORATION,6010401015821,JP
TOKYO ELECTRIC POWER COMPANY HOLDINGS INCORPORATED,1010001008825,JP
TOKYO ELECTRON LIMITED,4010401020757,JP
"TOKYO GAS CO.,LTD.",6010401020516,JP
TOKYU CORPORATION,7011001016291,JP
TOKYU FUDOSAN HOLDINGS CORPORATION,2011001096933,JP
TOPPAN INC.,7010501016231,JP
TORAY INDUSTRIES INC,5010001034867,JP
TOSHIBA CORPORATION,2010401044997,JP
TOSOH CORPORATION,5250001010002,JP
TOTO LTD.,1290801002603,JP
TOYO SEIKAN GROUP HOLDINGS LTD,7010701026096,JP
TOYODA GOSEI CO LTD,7180001045235,JP
TOYOTA BOSHOKU CORPORATION,2180301014324,JP
TOYOTA INDUSTRIES CORPORATION,3180301014273,JP
TOYOTA MOTOR CORPORATION,1180301018771,JP
TOYOTA TSUSHO CORPORATION,6180001031731,JP
TRAILFINDERS GROUP LIMITED,04343319,GB
TRANE TECHNOLOGIES PLC,469272,IE
TRINSEO PLC,562693,IE
TSURUHA HOLDINGS INC.,4430001029116,JP
TULLETT PREBON GROUP HOLDINGS PLC,03904126,GB
UAB VILNIAUS PREKYBA,302608755,LT
UACJ CORPORATION,9010001098116,JP
UNICHARM CORPORATION,8500001014833,JP
UNICREDIT SPA,00348170101,IT
UNIPART GROUP OF COMPANIES LIMITED,01994997,GB
UNIPOL GRUPPO SPA,00284160371,IT
UP COOP,642044366,FR
UPONOR OYJ,01487316,FI
URENCO LIMITED,01022786,GB
"VALOR HOLDINGS CO.,LTD.",5200001023784,JP
VIEL & COMPAGNIE FINANCE SA,328760145,FR
VIRBAC,417350311,FR
VIRGIN HOLDINGS LIMITED,03609453,GB
VIRGIN MONEY UK PLC,09595911,GB
VIRIDOR LIMITED,02456473,GB
VR-YHTYMA OYJ,10035215,FI
WEBUILD S.P.A.,00830660155,IT
WEST JAPAN RAILWAY COMPANY,1120001059675,JP
WEST NIPPON EXPRESSWAY COMPANY LIMITED,3120001112341,JP
WH SMITH PLC,05202036,GB
WILLIS TOWERS WATSON PUBLIC LIMITED COMPANY,475616,IE
WINCANTON PLC,04178808,GB
YAMADA HOLDINGS CO LTD,4070001011201,JP
YAMAHA MOTOR CO LTD,2080401016040,JP
YAMATO HOLDINGS CO LTD,7010001034964,JP
YAMAZAKI BAKING CO LTD,4010001008806,JP
"YANMAR HOLDINGS CO.,LTD.",7120001176440,JP
YELL GROUP LIMITED,08815102,GB
YKK CORPORATION,6010001032696,JP
"ZENSHO HOLDINGS CO.,LTD.",2010401045277,JP
ZEOR FINANZIARIA SPA,05678591008,IT
"""DYDO GROUP HOLDINGS,INC.""",2120001083154,JP
2I RETE GAS S.P.A.,06724610966,IT
AB ORLEN LIETUVA,166451720,LT
ABC-MART INC,2011001033515,JP
ABL LIFE INSURANCE CO. LTD,FEI1024526,KR
ACCIAIERIE VALBRUNA S.P.A.,01595620061,IT
"ACOM CO, LTD",6010001023778,JP
ADASTRIA CO LTD,1050001002254,JP
ADEKA CORPORATION,1011501009437,JP
ADVANTEST CORPORATION,9011601000379,JP
AGSM AIM S.P.A.,00215120239,IT
AHRESTY CORPORATION,7011201010490,JP
"AICA KOGYO COMPANY, LIMITED",6180001033620,JP
AICHI STEEL CORPORATION,9180001094156,JP
AIN HOLDINGS INC.,1430001020787,JP
AISAN INDUSTRY CO LTD,1180001092357,JP
"AK HOLDINGS, INC.",1101110029721,KR
"AKEBONO BRAKE INDUSTRY CO., LTD.",8010001034724,JP
AKTIO HOLDINGS CORPORATION,2010001089435,JP
ALCONIX CORPORATION,1010401042424,JP
ALI' GROUP S.R.L.,04117820284,IT
ALI HOLDING S.R.L.,00872030150,IT
ALLEGION PLC,527370,IE
"ALPEN CO.,LTD.",7180001024676,JP
ALPITOUR S.P.A.,02933920015,IT
ALRESCHA INVESTIMENTI S.R.L.,06684430967,IT
"AMADA CO., LTD.",7021001020895,JP
AMANO CORPORATION,3020001019365,JP
AMORE PACIFIC GROUP,1101110026644,KR
AMOREPACIFIC CORP.,1101113471036,KR
AMPLIFIN S.P.A.,04844550154,IT
AMPLIFON SPA,04923960159,IT
"AN POST OR, IN THE ENGLISH LANGUAGE, THE POST OFFICE",098788,IE
ANGELINI FINANZIARIA - S.P.A.,03937991002,IT
ANIMA HOLDING S.P.A.,05942660969,IT
ANSALDO ENERGIA S.P.A.,00734630155,IT
AOKI HOLDINGS INC,5020001091635,JP
AOYAMA TRADING CO LTD,1240001029674,JP
ARCS COMPANY LIMITED,1430001018377,JP
ARIANNA 2001 - SOCIETA' PER AZIONI E IN FORMA ABBREVIATA ARIANNA 2001 - S.P.A.,07111460585,IT
ARISTON THERMO HOLDING S.P.A.,01026940427,IT
ASAHI HOLDINGS INC,4140001030937,JP
ASAHI MUTUAL LIFE INSURANCE CO.,2010005008201,JP
ASANUMA CORPORATION,8120001022651,JP
ASIANA AIRLINES INC.,1101110562804,KR
ASICS CORPORATION,8140001005877,JP
ASKUL CORPORATION,5010601030357,JP
ASO CORPOPATION,2290001045328,JP
ASTM S.P.A.,00488270018,IT
"ASUNG CO.,LTD",1101114176297,KR
"AT-GROUP CO., LTD. , LTD.",2180001007751,JP
ATENTO S.A.,LB185761,LU
AURELIA S.R.L.,01126060068,IT
AUTOBACS SEVEN CO LTD,3010601030532,JP
AVEX INC,7010401004245,JP
AXIAL RETAILING INC,9110001023311,JP
AZBIL CORPORATION,9010001096367,JP
AZIENDA MUNICIPALE AMBIENTE S.P.A. ROMA IN FORMA ABBREVIATA AMA S.P.A,05445891004,IT
AZIENDA TRASPORTI MILANESI S.P.A. IN FORMA ABBREVIATA A.T.M. S .P.A.,97230720159,IT
B&D HOLDING S.P.A.,02324900030,IT
BANCA IMI SPA,04377700150,IT
BANCA MEDIOLANUM SPA,02124090164,IT
BANCA MONTE DEI PASCHI DI SIENA SPA,00884060526,IT
BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,00053810149,IT
BELC CO LTD,8030001085963,JP
BELLUNA CO LTD,5030001041663,JP
BELTRAME HOLDING S.P.A.,07249650966,IT
BENESSE HOLDINGS INC.,6260001006015,JP
BIPROGY INC.,2010601029542,JP
BITRON INDUSTRIE S.P.A.,06531680012,IT
BNK FINANCIAL GROUP INC,1801110750893,KR
BRACCO S.P.A.,00825120157,IT
BUNKA SHUTTER CO LTD,3010001088907,JP
C.L.N. - COILS LAMIERE NASTRI S.P.A. SIGLABILE C.L.N. S.P.A.,00521230011,IT
C.O.I.M. S.P.A. - CHIMICA ORGANICA INDUSTRIALE MILANESE,00798810156,IT
C+F CONFECTIONERY AND FOODS S.A.,LB75750,LU
"CALBEE, INC.",8010001133757,JP
CALTAGIRONE SPA,00433670585,IT
CANARBINO S.P.A.,01317810115,IT
"CASIO COMPUTER CO.,LTD.",4011001030015,JP
CAWACHI LIMITED,3060001014164,JP
"CB GROUP MANAGEMENT CO., LTD.",8010401017915,JP
CENTRAL GLASS CO LTD,4250001003329,JP
"CHANGSHIN INC CO.,LTD",1801110042456,KR
CHEIL WORLDWIDE INC.,1101110139017,KR
CHIBA BANK LTD.,2040001000019,JP
CHISSO CORPORATION,5120001067055,JP
CHIYODA CORPORATION,3020001018029,JP
CHUBU SHIRYO CO LTD,2180001094757,JP
CHUDENKO CORPORATION,9240001006971,JP
CHUO GYORUI CO LTD,5010001034859,JP
CIMPRESS PLC,607465,IE
CIR S.P.A.,01792930016,IT
CIR S.P.A. - COMPAGNIE INDUSTRIALI RIUNITE SIGLABILE CIR S.P.A.,00519120018,IT
CITIZEN WATCH CO LTD,5012701004744,JP
"CJ CGV CO.,LTD.",1101111673220,KR
"CJ ENM CO.,LTD.",1101111109134,KR
CJ FRESHWAY CORPORATION,1801110083442,KR
CLEANUP CORPORATION,6011501006231,JP
CO.FI.MO. S.P.A.,05771470639,IT
COLOWIDE COMPANY LIMITED,8020001040291,JP
COMIFAR S.P.A.,00724400155,IT
COMMERCIANTI INDIPENDENTI ASSOCIATI - SOCIETA' COOPERATIVA,00138950407,IT
COMSYS HOLDING CORPORATION,3010701014889,JP
CONAD - CONSORZIO NAZIONALE DETTAGLIANTI - SOCIETA' COOPERATIVA IN SIGLA CONAD,00865960157,IT
CONAD CENTRO NORD SOCIETA' COOPERATIVA,01751820356,IT
CONSERVE ITALIA - CONSORZIO ITALIANO FRA COOPERATIVE AGRICOLE - S OCIETA' COOPERATIVA AGRICOLA - IN FORMA ABBREVIATA CONSERVE ITALIA SOC.COOP. AG RICOLA .,02858450584,IT
COOP LIGURIA SOCIETA' COOPERATIVA DI CONSUMO,00103220091,IT
COOPERATIVA ESERCENTI FARMACIA SOC. COOP. A R.L. CON SIGLA CEF,00272680174,IT
COOPSERVICE SOCIETA' COOPERATIVA PER AZIONI ABBREVIABILE IN COOPSERVICE S.COOP.P.A.,00310180351,IT
COSULICH INTERNATIONAL S.R.L.,01764000996,IT
"COWAY CO.,LTD.",1101110626501,KR
"CREATE SD HOLDINGS CO.,LTD.",9020001052360,JP
CREDIT SAISON CO LTD,2013301002884,JP
CREDITO EMILIANO HOLDING,00168990356,IT
CREMOFIN S.R.L.,01598040366,IT
D & G SRL,09297840150,IT
"DAELIM INDUSTRIAL CO., LTD.",1101110084915,KR
DAESANG CORP.,1101110327125,KR
"DAESANG HOLDINGS CO.,LTD.",1101113280099,KR
"DAI-DAN CO., LTD.",6120001045084,JP
DAICEL CORPORATION,4120001125937,JP
DAIDO STEEL CO LTD,6180001037514,JP
"DAIFUKU CO., LTD.",5120001050011,JP
DAIHEN CORPORATION,6120001056461,JP
"DAIICHI JITSUGYO CO., LTD.",5010001008714,JP
DAIICHIKOSHO COMPANY LIMITED,6010701005431,JP
DAIKEN CORPORATION,7230001008590,JP
DAIKI ALUMINIUM INDUSTRY CO LTD,5120001125102,JP
"DAIKOKUTENBUSSAN CO.,LTD.",8260001013868,JP
DAIKYONISHIKAWA CORPORATION,3240001036909,JP
DAINICHISEIKA COLOUR & CHEMICALS MFG CO LTD,4010001034868,JP
DAIO PAPER CORPORATION,9500001014345,JP
DAIWA SECURITIES GROUP INC,4010001008855,JP
"DAS CORPORATION CO.,LTD",1712110003043,KR
DAVIDE CAMPARI - MILANO N.V.,06672120158,IT
DCM HOLDINGS CO LTD,4010701019160,JP
DENA CO LTD,4011001032721,JP
DENKA COMPANY LIMITED,3010001008757,JP
"DESCENTE,LTD.",6120001024419,JP
DEVELOPMENT BANK OF JAPAN INC,2010001120389,JP
DGB FINANCIAL GROUP CO LTD,1701110429523,KR
DI.VI. FINANZIARIA DI DIEGO DELLA VALLE & C. S.R.L.,01732500440,IT
DIMAR S.P.A.,00294760046,IT
DISCO CORPORATION,6010801007501,JP
DMG MORI CO LTD,1150001006212,JP
DOLOMITI ENERGIA HOLDING S.P.A.,01614640223,IT
"DONGHEE HOLDINGS CO.,LTD",1812110004586,KR
"DOUTOR NICHIRES HOLDINGS CO., LTD.",2011001053983,JP
DT HOLDINGS.INC.,7010601043423,JP
"DUSKIN CO., LTD.",3120901007178,JP
"DYNAM JAPAN HOLDINGS CO., LTD.",5011501017114,JP
"E-LAND WORLD CO.,LTD",1101110365797,KR
E.S.TR.A. S.P.A. ENERGIA SERVIZI TERRITORIO AMBIENTE IN FORMA ABBREVIATA E.S.TR.A. S.P.A.,02149060978,IT
EAGLE INDUSTRY CO LTD,2010401002451,JP
EARTH CORPORATION,9010001009832,JP
"EASY HOLDINGS CO.,LTD.",1101110565163,KR
"ECO'S CO.,LTD.",8012801001936,JP
ECO PLASTIC CORPORATION,1712110001253,KR
EMME ESSE VI S.R.L.,97462220159,IT
ENCEVO S.A.,LB11723,LU
ENDO INTERNATIONAL PLC,534814,IE
ENGINEERING - INGEGNERIA INFORMATICA - S.P.A.,00967720285,IT
"ENSYU RAILWAY CO.,LTD.",5080401000702,JP
ERG SPA,94040720107,IT
ERMENEGILDO ZEGNA N.V.,00154990022,IT
EXEDY CORPORATION,1120001147463,JP
"EXEO GROUP, INC.",3011001031955,JP
EXPORT-IMPORT BANK OF KOREA,1112350000158,KR
EZAKI GLICO CO LTD,5120001049268,JP
F-TECH INC,6030001031085,JP
"F.C.C.CO.,LTD.",5080401010065,JP
FACTOR HOLDING S.R.L.,07224860960,IT
FEED ONE CO LTD,7020001107810,JP
FERALPI HOLDING S.P.A.,01898120173,IT
FERRAGAMO FINANZIARIA S.P.A.,04161460482,IT
FGC S.P.A,06971070583,IT
FIMEDI - S.P.A.,01123470013,IT
FIN.FER. SPA,00490250305,IT
"FINANZIARIA D'INVESTIMENTO FININVEST S.P.A. O, IN FORMA ABBREVIATA FININVEST S.P.A.",03202170589,IT
FINARVEDI S.P.A.,04587230154,IT
FINBRE S.P.A.,01907700239,IT
FINDOLOMITI ENERGIA S.R.L.,02114780220,IT
FINIPER CANOVA GROUP S.P.A.,97471310157,IT
FINLAV S.P.A.,03028560153,IT
FINMEG S.R.L.,05951430965,IT
FINOIL SPA,00268410107,IT
"FOREST HOLDINGS, INC.",6320001005316,JP
"FOSTER ELECTRIC COMPANY, LIMITED",8012801002521,JP
FP CORPORATION,5240001029984,JP
FRANCESCO S.P.A.,03724250406,IT
FRATELLI DE BENEDETTI S.P.A.,05936550010,IT
"FUJI MEDIA HOLDINGS, INC.",1010401032433,JP
FUJI OIL HOLDINGS INC,8120001088461,JP
FUJI SEAL INTERNATIONAL INC,1120001002503,JP
FUJI SOFT INCORPORATED,2020001043507,JP
"FUJIKIZAI CO.,LTD.",9010001055397,JP
"FUJITEC CO.,LTD.",3160001009212,JP
FUJITSU GENERAL LIMITED,6020001066941,JP
FUKUDA CORPORATION,9110001004880,JP
"FUKUDA DENSHI CO., LTD.",7010001006880,JP
FUKUOKA FINANCIAL GROUP INC,9290001028986,JP
FUKUYAMA TRANSPORTING CO LTD,1240001032736,JP
"FURUKAWA CO., LTD.",7010001008803,JP
G-TEKT CORPORATION,9030001023377,JP
GEO HOLDINGS CORPORATION,7180001074052,JP
GI GROUP S.P.A.,11629770154,IT
GIORGIO ARMANI S.P.A.,02342990153,IT
GLEN DIMPLEX EUROPE HOLDINGS LIMITED,600292,IE
"GLOBAL SAE-A CO.,LTD",1101110581565,KR
GLORY LTD,5140001058614,JP
GLV CAPITAL S.P.A.,07690471003,IT
GMO INTERNET GROUP INC.,6011001029526,JP
GRADIANT CORPORATION,1101111468093,KR
GRAFTON GROUP PLC,008149,IE
GRANLATTE SOCIETA' COOPERATIVA AGRICOLA A RESPONSABILITA' LIMITATA IN SIGLA GRANLATTE,00326280377,IT
GREEN CROSS HOLDINGS CORPORATION,1345110000014,KR
GREEN NETWORK S.P.A.,07451521004,IT
GREENCORE GROUP PLC,170116,IE
GRIMALDI GROUP S.P.A.,00117240820,IT
GRUPPO PAM S.P.A.,01166060267,IT
GRUPPO UNICOMM S.P.A.,00169710241,IT
GS HOME SHOPPING INC,1101111111444,KR
GS YUASA CORPORATION,6130001025374,JP
GSI CREOS CORPORATION,3010001008666,JP
GUNZE LIMITED,7130001041734,JP
"H-ONE CO.,LTD.",3030001011684,JP
H I S CO LTD,6011101002696,JP
H.U. GROUP HOLDINGS INC,1011101039628,JP
H2O RETAILING CORPORATION,1120001059683,JP
HAKUTO CO LTD,7011101017256,JP
"HANIL HOLDINGS CO.,LTD.",1101110040165,KR
"HANJIN TRANSPORTATION CO.,LTD.",1101110003668,KR
"HANMI PHARM. CO.,LTD.",1348110197550,KR
"HANSAE YES24 HOLDINGS CO.,LTD.",1201110019382,KR
"HANSHIN ENGINEERING & CONSTRUCTION CO.,LTD.",1101110075683,KR
HANSHIN EXPRESSWAY COMPANY LIMITED,2120001112350,JP
"HANSOL PAPER CO.,LTD.",1101115604700,KR
"HANSOLL TEXTILE CO.,LTD",1101110904486,KR
"HANSSEM CO.,LTD.",1341110003595,KR
HANWHA ENGINEERING & CONSTRUCTION CORP,1101112558405,KR
"HANWHA IMPACT CO., LTD",1614110001243,KR
HAPPINET CORPORATION,5010501011416,JP
HASHIMOTO SOGYO HOLDINGS CO LTD,9010001054242,JP
HAZAMA ANDO CORPORATION,2010401051696,JP
"HD HYUNDAI INFRACORE CO.,LTD.",1201110234469,KR
"HDC HOLDINGS CO.,LTD.",1101110279433,KR
"HEESUNG ELECTRONICS CO.,LTD",1101110031396,KR
HEIWA CORPORATION,3010501026647,JP
"HEUNGKUK LIFE INSURANCE CO.,LTD",1101110018443,KR
HI-LEX CORPORATION,1140001081875,JP
"HIHO METAL CO.,LTD",1101112874041,KR
"HIROSEELECTRICCO.,LTD.",6010701008418,JP
HISAMITSU PHARMACEUTICAL CO INC,7300001006281,JP
HITACHI CAPITAL CORPORATION,6010401024970,JP
HITACHI ZOSEN CORPORATION,3120001031541,JP
"HITE JINRO HOLDINGS CO.,LTD.",1101110013766,KR
HJ SHIPBUILDING & CONSTRUCTION,1801110602507,KR
HL D&I HALLA CORPORATION,1101110274699,KR
"HOBAN CONSTRUCTION CO.,LTD",2047110007384,KR
HOKUETSU CORPORATION,6110001023149,JP
HOKUHOKU FINANCIAL GROUP INC.,1230001004554,JP
HOKUYAKU TAKEYAMA HOLDINGS CO. LTD.,2430001032501,JP
"HORIBA, LTD.",1130001011676,JP
HOSHIZAKI CORPORATION,4180001069484,JP
HOSIDEN CORPORATION,4122001020003,JP
"HOTEL SHILLA CO.,LTD.",1101110145519,KR
HOUSE FOODS GROUP INC,2122001005872,JP
"HULIC CO.,LTD.",9010001008702,JP
HWASEUNG CORPORATION,1845110001252,KR
"HWASHIN CO.,LTD.",1701110014936,KR
"HY CO.,LTD",1101110006852,KR
HYOSUNG CORPORATION,1101110030497,KR
HYUNDAI AUTOEVER CORP.,1101111935638,KR
"HYUNDAI CARD CO., LTD",1101110377203,KR
HYUNDAI CORPORATION,1101110205850,KR
"HYUNDAI DEPARTMENT STORE CO.,LTD.",1101112644725,KR
"HYUNDAI ELEVATOR CO.,LTD.",1344110001519,KR
"HYUNDAI G.F. HOLDINGS CO.,LTD.",1101110095201,KR
"HYUNDAI MIPO DOCKYARD CO.,LTD.",1812110000526,KR
HYUNDAI ROTEM COMPANY,1942110036336,KR
"IBIDEN CO.,LTD.",6200001013231,JP
IDOM INC.,1010001069520,JP
"IJTT CO.,LTD.",3010401108149,JP
IMARKET KOREA INC.,1101112125262,KR
INABA DENKISANGYO CO LTD,1120001041352,JP
INAGEYA COMPANY LIMITED,2012801000159,JP
INTERNET INITIATIVE JAPAN INC,6010001011147,JP
INTERPUMP GROUP S.P.A.,11666900151,IT
ISEKI & CO LTD,2500001000533,JP
ISETAN MITSUKOSHI HOLDINGS LTD,3011101060499,JP
"ISU CHEMICAL CO.,LTD.",1101110008600,KR
"ISU EXACHEM CO.,LTD",1101112303826,KR
ITAS MUTUA - ISTITUTO TRENTINO-ALTO ADIGE PER ASSICURAZIONI SOCIETA MUTUA DI ASSICURAZIONI,00110750221,IT
ITO EN LTD,3011001002279,JP
IZUMI CO LTD,8240001000777,JP
J-OIL MILLS INC,6010001078021,JP
"J.FRONT RETAILING CO.,LTD.",5010001111996,JP
"JA MITSUI LEASING, LTD.",8010701022466,JP
JAMES HARDIE INDUSTRIES PLC,485719,IE
JAPAN DISPLAY INC.,6040001059563,JP
JAPAN EXCHANGE GROUP INC,9120001098575,JP
JAPAN PETROLEUM EXPLORATION CO LTD,3010001108219,JP
JAPAN PULP AND PAPER COMPANY LIMITED,1010001034978,JP
JAPANESE CONSUMERS' CO-OPERATIVE UNION,6011005000854,JP
JAZZ PHARMACEUTICALS PUBLIC LIMITED COMPANY,399192,IE
"JB FINANCIAL GROUP CO., LTD",2101110091498,KR
JDC CORPORATION,3010401022812,JP
JGC HOLDINGS CORPORATION,3010001008732,JP
"JK HOLDINGS CO., LTD.",4010601027156,JP
JOSHIN DENKI CO LTD,9120001038564,JP
JSR CORPORATION,6010401082746,JP
JTB CORP.,8010701012863,JP
JUKI CORPORATION,8013401006169,JP
JUTEC HOLDINGS CORPORATION,8010401084328,JP
JVC KENWOOD CORPORATION,8020001059159,JP
K.R.S CORPORATION,7012401007541,JP
KADOKAWA CORPORATION,2010001163289,JP
KAGA ELECTRONICS CO LTD,4010001001752,JP
KAGOME CO LTD,2180001035109,JP
KAMEI CORPORATION,5370001003340,JP
KAMIGUMI CO LTD,6140001006951,JP
"KANAMOTO CO.,LTD.",8430001003991,JP
KANDENKO CO LTD,9010401006818,JP
KANGWON LAND INC.,1449110001666,KR
KANSAI PAINT CO LTD,5140001048243,JP
"KASAI KOGYO CO., LTD.",5021001006269,JP
"KDB LIFE INSURANCE CO.,LTD",2001110014608,KR
KEIHAN HOLDINGS CO LTD,8120001149503,JP
KEIHIN CORPORATION,8011101023179,JP
KEIKYU CORPORATION,7010401009277,JP
KEIO CORPORATION,3011101005999,JP
KEISEI ELECTRIC RAILWAY CO LTD,7010601012155,JP
KEWPIE CORPORATION,6011001006277,JP
"KG DONGBU STEEL CO., LTD.",1101110393308,KR
KIKKOMAN CORPORATION,2040001071167,JP
KINDEN CORPORATION,1120001063033,JP
"KIRINDO HOLDINGS CO.,LTD.",6120001185772,JP
"KISCO HOLDINGS CO.,LTD.",1901110001872,KR
KISWIRE LTD.,1801110001220,KR
KITZ CORPORATI ON,2040001001644,JP
"KOBAYASHI PHARMACEUTICAL CO.,LTD.",4120001077402,JP
KOBE BUSSAN CO LTD,5140001044630,JP
KOKUYO CO LTD,6120001012282,JP
KOLON CORPORATION,1101110030528,KR
KOLON INDUSTRIES INC.,1353110013606,KR
"KOMERI CO.,LTD.",9110001002050,JP
KONAMI GROUP CORPORATION,9010401070789,JP
